"Link","Title","ID","Author","Created","Closed","Votes","ItemType","Status"
"http://connect.microsoft.com/SQLServer/feedback/details/383369/","About Window in Replication Monitor for RTM release still says ""Katmai""","383369","Haidong Ji","11/21/2008","01/09/2009","0","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/124783/","Execution plan ""Number of Executes"" gone and icons too similar.","124783","Lachlan01","9/11/2005","01/02/2009","16","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/222789/","Let model control new-database FullText and Service Broker options","222789","JFoushee","10/10/2006","12/05/2008","1","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/334210/","Service Broker UI enhancements","334210","walkair","3/24/2008","12/05/2008","2","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/383625/","Minimize the insert statment","383625","Reader Man Me","11/24/2008","12/05/2008","0","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/369941/","Release Source for SQLH2 on CodePlex","369941","Jonathan Kehayias","9/25/2008","11/21/2008","0","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/127076/","Displayinh HTMl Content","127076","Anjana","4/4/2006","11/14/2008","6","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/223769/","Allow switch on dtexec to prevent package start and stop events being written to windows event log","223769","sqldbatips","10/11/2006","11/07/2008","2","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/248510/","Reduce number of steps to programmatically change background color of bars in a chart","248510","Ole Kristian Bangaas","12/27/2006","11/07/2008","0","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/264555/","SSMS : Add completion time to query window status bar","264555","@AaronBertrand","3/21/2007","10/31/2008","3","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/125435/","Embed Fonts","125435","Dan Guzman","5/17/2006","10/24/2008","7","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/270906/","SSMS: New SQL Alert dialog box ORDER BY (sysperfinfo)","270906","JFoushee","4/14/2007","10/24/2008","1","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/374696/","Report Builder 2.0 RC1 - Precise Value","374696","Jan Pieter Posthuma","10/10/2008","10/24/2008","1","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/374686/","Report Builder 2.0 RC1 - Change Report Language property","374686","Jan Pieter Posthuma","10/10/2008","10/24/2008","1","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/355211/","Attunity Oracle Connector","355211","Bertrandr","7/7/2008","10/10/2008","0","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/127120/","Import/Export does not create correct table structures as DTS used to","127120","JPineda1","11/25/2005","10/10/2008","24","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/297636/","Katmai DOC : HashBytes uses lazy NVARCHAR declaration","297636","@AaronBertrand","9/11/2007","10/10/2008","8","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/352903/","Annoying page jumps during drilldown with matix data region","352903","dbuchanan","6/25/2008","10/10/2008","0","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/126726/","Enable save/load of filter and refresh parameters for Job Activity Monitor","126726","pshotts","1/19/2006","10/03/2008","7","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/367442/","Report Designer 2.0 Report Server Usage","367442","Fred Mumble","9/12/2008","10/03/2008","0","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/367309/","Make Report Builder tolerant of XML not supported in the GUI","367309","JoelB2","9/11/2008","10/03/2008","0","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/369680/","Report Builder 2.0 RC1 -- No Wildcard LIKE search","369680","srkirkland","9/24/2008","09/26/2008","1","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/355403/","Command line documentation - default","355403","Emmanuel V","7/8/2008","09/26/2008","0","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/290330/","Cannot trace RS activity in a trace listener","290330","Teo Lachev","8/2/2007","09/26/2008","1","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/333673/","Confusion about double-click action in object explorer","333673","Dan Reving","3/19/2008","09/12/2008","0","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/289895/","Nombre de Procedimientos almacenados en Tags de edici?n.","289895","cabreramarlon","7/31/2007","09/05/2008","1","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/296479/","Create subnodes in the T-SQL Reference TOC for ALTER, CREATE and DROP","296479","Erland  Sommarskog","9/3/2007","09/05/2008","4","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/125147/","Management Studio improvements","125147","gjensen70","2/6/2006","08/29/2008","3","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/258227/","Customize columns shown in Object Explorer Details","258227","Rjy01","2/16/2007","08/29/2008","2","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/237014/","Command line usage instructions take too long","237014","Cathan Cook xMSFT","11/9/2006","08/22/2008","0","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/124681/","Object explore in MSSMS does not remember previously used connections ","124681","johndog","1/6/2006","08/22/2008","3","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/312370/","Retain server publishing settings in Report Designer","312370","RickBullotta","11/26/2007","08/22/2008","1","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/233955/","More Keyboard Shortcut options for power users","233955","Jared Ko","10/31/2006","08/15/2008","2","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/125927/","Better customized keyboard mappings","125927","RobertKangas","5/8/2006","08/15/2008","6","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/337033/","White Paper: SQL Server Security Features and Best Practices","337033","Olaf Pietsch DETECON","4/5/2008","08/08/2008","0","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/288833/","Transparent Data Encryption","288833","Circuit004","7/24/2007","08/01/2008","4","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/291294/","Improvements for AdventureWorks (instawdb.sql)","291294","@AaronBertrand","8/6/2007","08/01/2008","1","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/356082/","""Login failed for user"" Message - Much Too Difficult to Decipher","356082","John Saunders","7/14/2008","07/25/2008","1","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/299848/","Trigger documenation Books Online","299848","richbrownesq","9/26/2007","07/18/2008","1","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/355374/","Setup using an INI file","355374","Emmanuel V","7/8/2008","07/18/2008","0","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/124562/","Execute without debugging on context menu","124562","Jamie Thomson","1/11/2006","07/18/2008","42","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/125015/","Right-click / Modify on view should work the same as stored procedures","125015","@AaronBertrand","12/21/2005","07/18/2008","6","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/263918/","Clean up and augment @@VERSION output","263918","@AaronBertrand","3/17/2007","07/18/2008","5","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/124580/","Make Full Text Search available in SQL Server Express","124580","Mike Green","6/14/2005","07/18/2008","6","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/124664/","Generate SQL Server 2005","124664","vs2015junkie","3/9/2006","07/18/2008","3","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/239583/","Ability to bring database online after restoring with NORECOVERY","239583","JFoushee","11/20/2006","07/18/2008","1","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/285784/","Copy Database Wizard : column layout in select db screen","285784","@AaronBertrand","7/2/2007","07/18/2008","1","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/351337/","Provide better ""cannot connect"" error message. Note that the server may need to be started.","351337","Steve Kass","6/16/2008","07/11/2008","1","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/125478/","Unable to configure object scripting options in SQL Server Management Studio","125478","KatanaCS","10/27/2005","07/11/2008","36","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/126284/","Multi Node cluster uninstall failure","126284","vacarojo","3/6/2006","07/11/2008","0","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/355203/","Installation on preferrable disk","355203","FrankExp","7/7/2008","07/11/2008","1","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/354693/","SQL Server Express 2008 RC0 Installation time","354693","vs2015junkie","7/2/2008","07/04/2008","1","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/293484/","Change the setup-choice of Windows or Mixed-mode authentication.","293484","Stan Segers","8/15/2007","06/27/2008","1","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/236329/","Import Export wizard to allow copying of objects between SQL Server databases","236329","PaulIbison","11/7/2006","06/27/2008","5","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/352577/","Improve sp_depends and sysdepends","352577","AKuz","6/23/2008","06/27/2008","0","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/293245/","Katmai DOC : time topic is confusing re: UTC offset","293245","@AaronBertrand","8/14/2007","06/20/2008","2","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/294390/","Katmai DOC : explain @value in using hierarchyid topic","294390","@AaronBertrand","8/21/2007","06/20/2008","3","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/313445/","Synch compare windows scrolling in the differencing part of the AppCompatLabWizzard","313445","Allen.Brown","11/29/2007","06/20/2008","1","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/341332/","Parameterize SQL Server Agent queries","341332","Larrold","4/30/2008","06/13/2008","2","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/350294/","Get SQL 2008","350294","Jaime Arturo Rojas Rodriguez","6/10/2008","06/13/2008","0","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/339608/","SSMS : use registration alias more consistently","339608","@AaronBertrand","4/23/2008","06/06/2008","1","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/251493/","Saving Graphical Query Plans","251493","Tom Moreau","1/12/2007","06/06/2008","9","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/306281/","Security Compliance Enhancements","306281","AKSQL","10/23/2007","05/23/2008","5","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/127005/","TSQL debugging in SQL 2005 has been removed","127005","Grego","11/24/2005","05/23/2008","24","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/127111/","debugging inside SQL Server Management studio","127111","lascardOne","2/17/2006","05/23/2008","6","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/267485/","SSIS Transfer SQL Server Objects Task: Filegroup-definition-possibility in target-db missing","267485","157BCB31-E255-41BF-B20F-DF9183E5A884","4/3/2007","05/23/2008","2","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/337330/","DOC : provide lists in alphabetical order","337330","@AaronBertrand","4/8/2008","05/23/2008","1","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/262539/","SSRM: Confirm on ""Change Existing Agents"" button","262539","JFoushee","3/9/2007","05/23/2008","1","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/126460/","Filter settings in SSMS","126460","Lakusha","1/30/2006","05/16/2008","1","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/296490/","The Microsoft.SqlServer.Server Namespace should be in Books Online","296490","Erland  Sommarskog","9/3/2007","05/16/2008","5","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/297577/","How to figure out which SQL Server service pack level I have","297577","Sulan","9/11/2007","05/16/2008","1","Suggestion","Closed"
"http://connect.microsoft.com/SQLServer/feedback/details/331486/","MSIT-MSO: Use NOLOCK while querying the cdc.<CaptureInstance>_CT table in CDC TVF ","331486","Srikj","3/4/2008","05/16/2008","0","Suggestion","Closed"
